file_id,file_name,case_id
ce3b6d73-7ed9-4502-9cc7-3176ba66ec3f,fe036511-fe82-467c-9c6e-59bfb8b0a329.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A1Q5
b81a66ea-a3c8-44da-8a34-0f61805ae6d9,824433bf-151c-46ea-9ea7-f53813f66a97.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A19D
1e30f630-887a-4cff-a262-c0bac82c3af5,a8877d9c-7dfb-4544-bbb9-7ef4176f3429.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A3C7
e8938336-0760-4332-8d95-84164bf0c873,9a4f9e4a-dc97-4f8d-9075-537b62fb98d3.rna_seq.augmented_star_gene_counts.tsv,TCGA-FR-A3YO
2667bec0-5fb6-4499-88c5-6dbf8c58ab2f,3531a950-9532-4b22-93bc-f7f9551bc08c.rna_seq.augmented_star_gene_counts.tsv,TCGA-FS-A1ZF
738d4e33-28a2-42a7-a9b9-c8b44bf3e787,4ff81b7f-2dbc-453f-a68b-fe40315b2ef7.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A3C8
ba7d31f0-0f48-4d04-a8e5-2643f79ec011,d1ecfbcd-8e13-4c5c-8536-6fb1e878e193.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A3MU
efdfc201-4aa3-49cb-ae6b-e5746bb7244e,57f2cc66-9163-4e07-93f8-d5a2158e7125.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2MR
1abedfee-a1fd-45f1-9e3a-f43338d80ed5,52425995-0bd7-4149-bc2a-26522ebd143d.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A2ND
95e466b9-f09c-42e1-b23c-844aa3e644c7,8ed1ae0f-90db-445c-9805-f8ae9b55da80.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A2NG
1590089e-dd45-4e20-8110-1cd8e641a5aa,c8b9a438-4194-4243-a738-4e0bd4184f19.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A3ES
11583ac4-aac9-4506-9f5f-7370c9636c99,20d40b1a-fbe0-4710-b0db-5c190e00addd.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A180
dfb021ae-9736-4497-b1a2-f647fdf281c3,4e24bc58-d246-4c96-952a-a18f95d142b2.rna_seq.augmented_star_gene_counts.tsv,TCGA-FS-A1ZY
8620ba67-3c2b-43c8-a72d-987f52b14037,a7bda5b9-9c95-4f90-bab6-10ab15ee2b48.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2GO
ee83417e-c740-4600-9461-a837aec99a47,6a2c6371-d8c6-4ca0-9a25-da16ed281d60.rna_seq.augmented_star_gene_counts.tsv,TCGA-RP-A6K9
3f8e4896-62b2-4102-b083-507aca152fdc,9488f59b-105a-4c4b-844e-23498427b51f.rna_seq.augmented_star_gene_counts.tsv,TCGA-D9-A148
06659cc6-27fe-44c1-806e-457868ea7c3c,8c7c9bb7-76e0-480c-a0de-bbf48fa398f4.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A3AD
0426ebba-c018-48ff-b493-4ccfc1b32f0c,6ca5eb09-d104-4305-b3ec-4d6e8a0c2850.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A2NF
c3183b2f-9803-4d4e-8425-9bc1df199005,ddef6a35-2b19-45e9-9ace-420a8e94db86.rna_seq.augmented_star_gene_counts.tsv,TCGA-GN-A263
25091999-a496-480b-a60c-e43703ecb9d4,3711c9b4-a52b-4786-8bf8-5b6a59605c16.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A2NF
f3cd8df4-ed49-4083-9629-e16f90993ea2,3ca8899d-3ed3-478b-a70c-919f68969d81.rna_seq.augmented_star_gene_counts.tsv,TCGA-FS-A1YW
19a4a35e-e528-4a0d-9228-3487d81bcbaa,637a6a07-fc4c-47ed-a442-a2e8368c59c6.rna_seq.augmented_star_gene_counts.tsv,TCGA-FS-A1ZU
8d7ed67c-9a1b-4296-9d2c-5c900b265dbd,d14f7871-db2f-423a-9e08-4ca84e452d61.rna_seq.augmented_star_gene_counts.tsv,TCGA-GN-A4U4
c67be5f3-89cf-4209-a270-6d2989beaea5,53fd72a0-30b5-4488-afb2-e77c2fd6a0d4.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A2NE
e9814e23-2b75-4b4e-804f-12193a528da1,550c15f6-55cf-4928-bc62-bb28bc5672da.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2MM
f71c6fd6-ff3c-402f-8458-7b536ba441a5,12305e97-f72f-4de7-9735-4cdbecb60296.rna_seq.augmented_star_gene_counts.tsv,TCGA-XV-AB01
31345409-df9a-48b9-91fd-09a18e099aa0,2d8d97e6-b599-4444-8e11-73adb55be0be.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A8GB
9e16818c-197c-459b-8747-f59474bdce71,b95ca895-419a-45de-8f20-9954a2447d6e.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A5GO
4b99dab3-9393-4c29-a093-67878c3cdbf1,8d532c55-71b5-4992-9aba-7480d7c390ce.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A19L
907aeb1d-3fb9-46bd-ac47-1226969d3c77,aefb974b-c7d9-47f0-8f18-9346c087ea64.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A19W
32081341-7445-40bb-b785-c8ed03db86d3,103802e1-b3a3-4c55-b094-5011798b6de3.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A29Q
fe6f0138-1707-4c1c-980f-4711f7c04dec,f5760366-59eb-417d-a935-3f78e999dd42.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A8GJ
eec07dba-842e-4f12-b78b-b94b5718964a,bbba6e8b-9e37-45e0-b663-f81631e76828.rna_seq.augmented_star_gene_counts.tsv,TCGA-FS-A1Z3
36fb8a2b-4671-4df9-8c06-263ee7dc8e15,1b572d35-f98e-4389-b234-a2591a74d7a8.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A42H
2b41f892-17f8-4657-8212-c1c15d960e3f,07108549-98ef-4c31-b649-feb043879304.rna_seq.augmented_star_gene_counts.tsv,TCGA-BF-A5EQ
6008907a-31ee-4080-919e-1d1a0dd5ec25,b652254e-228b-40d4-be79-536ad87dad69.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A181
1cc85ed9-2f62-4388-9657-8e39e36a10b4,9df80cad-d7ec-4d64-a96f-783e07b6281f.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A19F
0836c7ec-979c-4906-acd9-96b1e076149c,38ac1da2-32a1-4530-a553-e5adff884b4f.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A51N
1812a244-f248-47cb-9519-5a8c4132a8cd,32a200c7-6f8a-4393-ae39-48c73b7935cf.rna_seq.augmented_star_gene_counts.tsv,TCGA-FS-A4F9
7004618e-df6f-491f-a7c7-4dd2bd07c594,981c9bee-bedd-4a1a-929a-26013d1077e0.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A2JN
5768d960-0e79-4927-a7a2-860a7cc1bcf1,16dd072b-b664-43e8-8862-c9d9d945f8bc.rna_seq.augmented_star_gene_counts.tsv,TCGA-BF-A3DM
714c26a4-1a65-420b-bfb3-ca993a2906e0,1bc1db1d-c538-4aad-be91-ce3d683221e9.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2GC
52902940-1f79-4432-bdde-f20f286e0d9b,30608f63-2604-489c-bf96-09e56acfe912.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A4IS
a3e0b623-035f-4f3d-8476-ac7fd0d60ea1,b2e80b2b-559c-424e-837d-fa1de6b912e7.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A51R
67dd7c74-80e4-449a-bd20-133a423419d0,74cffe84-dca8-4673-925a-9e0d6344832a.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A3JH
883c037a-ace3-4aa5-b5af-b731c94d9963,aeac6db7-09bd-45f9-a5fd-c8358f86bff8.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A2JL
77859e33-6cbf-421a-b7b2-f17fda808f95,b65a6759-a9a4-4740-a9e3-962771dd9954.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A3C1
04830303-b63a-4362-a03b-9cf0750e2063,a982666e-f262-43d0-86f1-6a6c20772b94.rna_seq.augmented_star_gene_counts.tsv,TCGA-FS-A1ZZ
780701d7-0632-40df-9860-88b1036686da,198b23eb-5efa-4c7e-84f6-96976474de0b.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A2JA
b16ddfde-1f0e-418a-996b-672f8aa356f6,0bdec778-829d-4cba-8d0f-dcaa0d8803b1.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2MK
607aa123-b046-4f47-a098-2cfd2b2fe577,927add57-b6d3-46c7-bd4c-f27d98a5b864.rna_seq.augmented_star_gene_counts.tsv,TCGA-FW-A3I3
6181aef4-c42d-4b29-be35-e502db0d697d,8b88f1a0-d67d-4400-95c1-dc00ceb8b15f.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A8GM
d47f96f6-a092-4dc2-8214-b7ed5b4212ff,ad2bbb19-6d02-480f-b011-d4327c3c5607.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A5SG
4bb9ade9-6329-4319-a250-01f2fab3da5d,d09c8395-a27b-4c09-b2d2-79c2eb1db773.rna_seq.augmented_star_gene_counts.tsv,TCGA-FS-A1YX
8e913dc0-81e2-4d51-b18e-d27dce439193,2c76906f-57a5-42b2-aa73-544814ea4657.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2MS
d7225a0b-71e4-412d-a39b-c2487836af8f,c4ed4554-ce21-40dd-b85b-3b2912b29b89.rna_seq.augmented_star_gene_counts.tsv,TCGA-FS-A4F2
ffbf537e-4ff7-42dc-aa8a-386caed2d422,bc467b80-495a-43d8-837a-4385aa178307.rna_seq.augmented_star_gene_counts.tsv,TCGA-DA-A95W
631ef22b-0162-47a7-9dd0-c1d33f9a1de5,47f225d0-6724-404f-9489-19dc77637940.rna_seq.augmented_star_gene_counts.tsv,TCGA-D9-A3Z1
48797c31-ab2a-48b0-add1-25954dc8c901,81c0d65d-fb6f-4acb-a038-17d90d32d922.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A85I
fc4734b5-f091-41f1-87db-2bd89752c943,3af1ff76-660f-4dff-822d-cbc90999d3ff.rna_seq.augmented_star_gene_counts.tsv,TCGA-RP-A695
16d1ff06-7ddc-4c3c-8c53-1ab720a6d686,ccdce530-38ba-46f2-867c-9359902d85b0.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A3JI
ab4c3e77-9668-4029-a3fa-d5759a18f91f,4ce20929-7d04-4c4b-9e3c-de22d237f254.rna_seq.augmented_star_gene_counts.tsv,TCGA-FS-A1ZE
a949bd22-9889-471d-a2b4-f65544623f9f,6f1230e0-14a2-4018-bab4-f6ec2862fe6b.rna_seq.augmented_star_gene_counts.tsv,TCGA-RP-A693
86a34fc7-5de9-404a-80a3-9b08328fd8f0,aa42cff8-f7f1-4210-ab49-a7eb563c2c98.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A51J
65098f04-7be9-4727-b30f-59087fe4ffa6,2723b191-7c84-4edd-b0d0-da8ba4a1a894.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A29S
9be77f99-e6d0-4a90-8a04-167e4dff5cb1,59364db9-7bf7-4a15-9798-8e3886078012.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A1NK
f462cb00-be8f-4f26-85a6-03dbf043a881,c2e34dda-0852-492e-9cde-3ff606259c12.rna_seq.augmented_star_gene_counts.tsv,TCGA-GN-A8LL
4d9d4c19-8f75-4b96-a080-400edb7f7974,a270eff7-ab2e-4b43-bf02-8995026372f0.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2MT
3f52dc4b-32ee-4422-a492-71286ea0baa1,e8ff4a79-4175-479b-bc5c-e09d238babeb.rna_seq.augmented_star_gene_counts.tsv,TCGA-XV-A9W5
578856b4-6695-4aea-8b09-24e6e33fd094,da7cbc0a-95dc-4303-a5dd-75857c066f3b.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A8GN
db4f787e-1275-4bdd-ba39-eafb8e3121fd,ec882950-7595-4ab7-a8b8-86d1422a948a.rna_seq.augmented_star_gene_counts.tsv,TCGA-FS-A4FD
50afa590-fd80-4faa-9210-c47c595e99f7,8914dcad-b703-4099-a5dd-edb9cedc104c.rna_seq.augmented_star_gene_counts.tsv,TCGA-GN-A265
1f8cef65-ab1f-44cf-b706-7f1f25926dc0,e0b149bb-4467-4928-a80b-ef3ac97ddbd2.rna_seq.augmented_star_gene_counts.tsv,TCGA-BF-A3DJ
2348b25a-1aaa-4554-b181-a431fcb7f5a0,4245e942-3439-4e98-9733-b0b8ac25ad56.rna_seq.augmented_star_gene_counts.tsv,TCGA-BF-AAP2
04705af1-2ee5-4aea-9273-5f7372f4aad9,bdb0fb38-9d28-4c8a-8e79-99b183062a2d.rna_seq.augmented_star_gene_counts.tsv,TCGA-GN-A8LN
b888409c-180f-4365-885e-8e887721a968,530f723a-ac5b-4e14-93b9-1d501b92fddd.rna_seq.augmented_star_gene_counts.tsv,TCGA-DA-A95Z
cb336dc0-2f5d-44e8-9f41-f9cf153b9ce3,4c075dfa-f213-4e97-9c4e-6aac7b8345c7.rna_seq.augmented_star_gene_counts.tsv,TCGA-DA-A1I4
65a7c40e-6500-47aa-9e46-10922dd55c7f,d24acd56-d148-487c-8d44-b303a68eb9d2.rna_seq.augmented_star_gene_counts.tsv,TCGA-DA-A1IB
58aaca44-131d-43f5-b3c7-73bf8b96693d,6f73b289-b329-40b4-9ac7-b4de6d775251.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A19M
7cfb8928-da64-4476-a214-d77b27f2f8b2,08e3d239-3d8a-4eee-9e08-ac2bcb3f2619.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A553
958ed743-9140-4ee6-b66b-4cae36f10b30,14a20c28-47d6-4c2d-98cf-6bf8aa2c386f.rna_seq.augmented_star_gene_counts.tsv,TCGA-W3-AA1Q
fc1a809f-2730-4f00-8100-7bd47a9d493e,725c559b-1699-476a-a9bb-c28daa78f682.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2M7
03829d5e-7928-4b70-b496-d8a26620fdde,27dfc12e-4ed1-4d98-b6af-d4e9cbb96779.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A29N
77bac74b-40d3-4b5d-9b34-d8163e3b9489,b8ac3f4d-393c-4d6b-a383-1347148760e5.rna_seq.augmented_star_gene_counts.tsv,TCGA-FR-A8YE
904305b9-ddab-4f58-8cba-5fa064ebb87c,3073c410-3a7e-42e4-a67a-3884840c49f4.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A4XL
db1d223c-7f33-493f-8fa1-51db058bbfa1,e12ed261-55fa-4a24-93fb-eabeda863305.rna_seq.augmented_star_gene_counts.tsv,TCGA-WE-AAA0
4d75ec26-b48f-4ca9-a1b9-4a519ee7d3aa,c5e09ad2-1f0b-4ea3-9565-a1664f1bb468.rna_seq.augmented_star_gene_counts.tsv,TCGA-DA-A3F2
ff327399-14e8-4926-a7f9-27318dc5dd76,2bd0477f-40af-4969-9291-c05ab3d55268.rna_seq.augmented_star_gene_counts.tsv,TCGA-FS-A1ZN
0f1792a0-50da-4b52-8e6e-6ac3d676cf5b,bd926132-883f-4056-b4a5-7dc0f54f3618.rna_seq.augmented_star_gene_counts.tsv,TCGA-FS-A1ZQ
759ecd04-a8f9-44b9-9fe1-a45e366334a4,653522fe-3289-4e1f-9373-c81f923893a3.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2A1
62084ce4-545f-432f-b321-e26f078ca2a7,afb9b3c2-404f-4d40-8e6e-07b64a295d7e.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A5GN
2c855c89-f5fc-44fb-b083-67284febb42b,dac229a2-aca6-4418-80b5-3ee1908da020.rna_seq.augmented_star_gene_counts.tsv,TCGA-W3-A828
8409357c-1574-4e41-91b5-28366a9db520,6c9ce1b6-eef5-4c2f-b031-d973e0821a48.rna_seq.augmented_star_gene_counts.tsv,TCGA-D9-A4Z6
5a9e2b1d-ba94-4aa6-aea8-97a29efea791,299613f5-2f9a-4687-ab0c-323bf38f3699.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A196
02549626-0196-4d16-8627-ce10c151256f,f374cce2-2fda-4c90-944f-3627ae5b71af.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A19N
e3339be2-e251-41bd-8be2-03304ef09011,346fe4c0-2ea0-45b4-8863-b0f9e7756ad6.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A2J8
4db2d4c0-19d2-4464-97e4-2a3140994a4f,85094fa3-e9f3-4cab-8a1d-37cb0462404d.rna_seq.augmented_star_gene_counts.tsv,TCGA-FS-A1YY
ee55def2-95bc-4697-82fc-c628b2fd729d,dceaa4af-2981-4ab1-b33e-71b28845da80.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A29H
bc3c5640-1221-40e4-b742-e8642ffc05a5,22358a97-998c-4dd2-a48c-67626c744751.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2MI
915b0047-c8c4-4a4d-951c-8e5619cc89ec,1e41697d-1d03-461d-8e10-73af2d8bd770.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2GI
e1014f24-a114-4f70-b72f-95077e1cca4d,34c0a7a8-8ce8-4a2a-9bce-939eb2f6f1d9.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A3C6
a359b6f9-15ca-4699-adb8-850db3754c74,6fdba671-fb71-438f-ad62-e3d515e0222d.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2MC
511a35d0-d1d1-476f-99ec-ce3c5511aad2,33d6df2f-acc4-4c91-b924-4fb2f519e8ed.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A195
9d908298-099d-48ba-b1cc-1d09015f8828,e8db6fe2-7a97-4f20-a7e0-9600f0e58800.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A3J7
d8dc459f-7d09-4e84-8756-dc990dded9a4,9075936e-cc58-4740-abf4-1c733abb3d9f.rna_seq.augmented_star_gene_counts.tsv,TCGA-BF-AAP7
5f85de6d-d2a3-4e98-b0aa-307c8e4037ed,e49406cc-fec1-4be9-9ef7-189386c60f46.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A197
2eddfd42-de53-4fcd-80ed-0d95aa54d64b,70d9a694-2379-4310-aa52-4fe388a58a8a.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A44R
8bc6e827-abc8-4499-950c-cea2a65e6d41,2c343b93-910c-4921-bc2b-f7fbfa4f1596.rna_seq.augmented_star_gene_counts.tsv,TCGA-WE-A8ZR
9d8077b2-bae2-478d-bacc-fd1e5c6e61e7,12a488c6-c319-4f40-9f62-82e74773370c.rna_seq.augmented_star_gene_counts.tsv,TCGA-BF-A1Q0
7b449550-eb94-4b75-9835-37ee18d182ea,fef239bb-8093-42aa-b61a-7c55ff514836.rna_seq.augmented_star_gene_counts.tsv,TCGA-Z2-A8RT
f40fb5dc-5ceb-4474-91cb-5d9d73478f86,718de66e-06d2-4c2c-8b2d-e40087c4340c.rna_seq.augmented_star_gene_counts.tsv,TCGA-FS-A1ZB
fe048b7b-8589-4691-8343-b18953b47fd1,a92a00e1-51c4-465d-8547-ead45bf2527e.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A2J6
3687bc2e-d96d-49e7-a3d7-c6d4c532d689,fb24d93c-9681-4d45-801f-9dcfd8c5703e.rna_seq.augmented_star_gene_counts.tsv,TCGA-Z2-AA3V
1822b628-9250-4ec1-a914-b5c759ff1bb1,4ca7e773-3858-4ece-b78a-c576b20a5cf3.rna_seq.augmented_star_gene_counts.tsv,TCGA-FS-A4FB
752252f1-b69a-4351-829a-bf5edb66e5c8,2aefe8ef-5ffd-4c0d-8550-2573eb6fb051.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2A0
12b5ba54-a173-4508-8e61-f6d53400296d,204241b7-1e28-43f8-a681-f872b52fa3f8.rna_seq.augmented_star_gene_counts.tsv,TCGA-WE-A8ZQ
90aecade-b0c5-4fc9-b5c5-d6a5493fb017,dfc6ffb8-20c4-4e80-8333-81bf1d7e5377.rna_seq.augmented_star_gene_counts.tsv,TCGA-DA-A1HW
d39cca6c-336d-4c52-b70b-af97b6af6ac8,5af21474-88f9-4885-82d2-9c84b2ded99a.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A3PL
15fb2340-6441-415e-88f3-21e337491eeb,17abac39-baa9-4ea1-83bd-543ba319e246.rna_seq.augmented_star_gene_counts.tsv,TCGA-YD-A9TB
79938db5-9981-4a06-b4b7-5ee3555165d9,de92b16c-4549-4025-9885-76c260c30cf7.rna_seq.augmented_star_gene_counts.tsv,TCGA-FW-A5DX
8851a16e-7b7c-498e-b802-5db09c5ee56e,9414ab7b-d8a9-4ccc-8fd8-1cb353257b84.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2GT
fd479d44-39dc-40a1-941b-67012d4663ca,4c67fdfb-4b74-46c4-9021-0b5317207db5.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A19G
d7a5abd0-5a82-4ee4-a3bf-767a4f7036be,f2903ac6-88e3-4653-a966-ab593fba51bf.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2GH
1cac64eb-6dde-4e9f-9bd2-1d94a5cca7a5,7478db87-0751-4771-941f-9fccdf01853d.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2A5
4f81c82d-c1a4-441f-ac6b-535c828e6c94,f02aa649-f382-4f91-9a51-ce73199f8fbc.rna_seq.augmented_star_gene_counts.tsv,TCGA-XV-A9W2
a5019d98-9b20-464f-b702-6109f86d8ece,4e06764d-9cf1-4cff-ad67-4c5e472fbff5.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A3Y6
723a31d4-fae9-4311-90b4-e65b6dcaf434,ccfdc2a2-bb01-41c2-9ef1-98bbd1cfae22.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A185
54d34d73-f640-4bba-9454-388b42f398af,be66e85c-d70d-4073-af6a-bcee51ef3240.rna_seq.augmented_star_gene_counts.tsv,TCGA-FS-A1ZM
134ebf9f-1250-47c1-9bca-f4e0e152d2ac,8828489a-e6fd-43ca-9232-e1b759d6edcf.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A3JD
2d189755-b948-46d2-92bc-51788453202c,526fa24c-bb8e-44e5-b5b1-2db9a1bbd935.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A3XB
ccac6678-84f2-4719-a837-c6011133be2b,9bc1ce84-45e5-4c83-871c-02356d8311b9.rna_seq.augmented_star_gene_counts.tsv,TCGA-FS-A4FC
374da7c9-c38e-40e7-98a3-99c0b632d89d,40b92a76-f324-4cdd-8209-517d021acd47.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A8GI
7ae37987-5b2d-402f-b1f4-cb617c515793,06ef2350-1dd1-46e9-a1ac-8fc731a6abc7.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A44Q
30872d33-244d-4d66-817e-fb86e897e086,87dc0bab-b318-47ec-a9a3-819a7388e731.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A3AC
a8046813-e06d-4044-99f5-794335d7dede,8da8aaa5-5059-4c87-a32b-8c99ebeeb52d.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A97M
4baea7f2-ebc6-41bf-9d87-ee39b6114c03,ae30907a-a08a-44f3-b656-b0ba9729c8e7.rna_seq.augmented_star_gene_counts.tsv,TCGA-BF-A1PU
6d0cb26f-66c1-4a12-a378-57176b74fd94,e5361f4b-702f-4404-aa03-1cb37ea109b1.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A3XC
bea60bf8-1f0d-40df-a4c5-cc7b91b1a26f,f20785b9-991d-4b87-8ba7-ca32373f1996.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A8GV
f522018b-3509-40a2-98ec-b0f9d8b92183,63f6d3e9-3f4b-44fa-8e48-980c70b7e4f1.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2A2
ee61c0af-a3c7-440d-998d-1e895853aa70,35c6ff25-753c-4ebe-bbe7-2e7105d052e8.rna_seq.augmented_star_gene_counts.tsv,TCGA-HR-A5NC
2ddc83c1-35f0-4060-95d5-dbfe479642f3,a9e8b311-dfde-4c34-80a2-5e64f94c596b.rna_seq.augmented_star_gene_counts.tsv,TCGA-BF-AAOX
40c7d7fb-f6e0-4891-a941-88724b31666d,df6771b0-4b6c-4565-a2f1-4d919f8d68c9.rna_seq.augmented_star_gene_counts.tsv,TCGA-BF-AAP1
3d67cbe2-5802-45ce-b224-772d665b3441,faffc96a-760c-405c-9bec-d2ec116b4a1d.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A20F
c7fdb010-901f-4c54-989d-9199c79748f4,c0054cf0-8f4b-47b6-a8fc-63a1fd36bcc7.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A182
02213727-89b2-4d33-84cb-2cb1af63206e,06c948c5-b714-40b8-b4ce-814effef62c7.rna_seq.augmented_star_gene_counts.tsv,TCGA-BF-A5EO
8675e889-8007-4020-a06b-1421b8bf1c20,fdb56994-5f12-4e78-bf53-e093049e4bb6.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A1Q9
0e423b71-ba0b-4ae1-bf78-293a8f287570,525b66e0-235a-4bf5-bc46-eb022d630115.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A299
2b378d98-f5d2-4f73-81b4-e201177e13a1,6b375859-116e-4a5e-b5b4-994a56cc9a75.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A3AE
1e1397c5-ba22-4d9b-b39d-36158650fe9c,add96e53-1114-4364-979b-641665d16629.rna_seq.augmented_star_gene_counts.tsv,TCGA-BF-A5EP
4050fc40-52ea-413f-a38d-71ddf4c33413,27f76511-b825-41a5-a0b5-257c80223d8b.rna_seq.augmented_star_gene_counts.tsv,TCGA-W3-AA1V
a87e36d8-9cde-402c-9ed2-bd0e278c0ba6,733aa64f-0d61-4f6a-8353-0299d4678704.rna_seq.augmented_star_gene_counts.tsv,TCGA-FS-A1ZR
6d7cf168-33c8-463d-83a1-9ba835e77086,62b39052-bdb9-4ba6-9eb0-f117480c98a8.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2GR
9c5e5030-f082-4dc4-bd07-6b2f33134530,84ca3236-683a-40f6-b8a6-600ffd43a0da.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A1Q1
1e7cfce7-21c7-477c-9494-7fdeba9a846d,3aa50a90-3e9b-4b72-aa81-7ea3bc7861a3.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2GS
9f3b4749-5931-40c9-8ad6-fd83cf810fc4,d7002469-704f-46bc-83db-679d5a0cd1e1.rna_seq.augmented_star_gene_counts.tsv,TCGA-IH-A3EA
3f635b2c-5deb-4ac1-966d-e5e859747f75,c52d39b7-3811-41e5-bdc8-9ed59632a903.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A29G
dd41a5ee-d4d1-4997-9c41-3998556ae1c8,8ad884fa-e426-4bc0-960d-08db42d341da.rna_seq.augmented_star_gene_counts.tsv,TCGA-DA-A960
4f97f4d8-fc1c-4423-90de-a66470322787,a17b6971-a249-484a-805e-d20ef3c4cd15.rna_seq.augmented_star_gene_counts.tsv,TCGA-D9-A6EC
